vehicle_id,brand,timestamp,odometer_reading,engine_hours,engine_temp_c,engine_rpm,engine_load_percent,throttle_pos_percent,brake_pedal_pos_percent,vehicle_speed_kph,air_flow_rate_gps,fuel_level_percent,fuel_consumption_lph
VEH0045,Mercedes,1/1/2026 0:27,45387.473,300.4144,47.2,3028.7,45.1,29.3,0,62.7,54.97,72.68,13.3
VEH0045,Mercedes,1/1/2026 0:28,45387.991,300.4228,47.7,2991.5,52,28.9,0,62.1,62.08,72.47,15.06
VEH0045,Mercedes,1/1/2026 0:28,45388.508,300.4311,48.2,2993.5,50.5,29.4,0,62,60.71,72.27,14.68
VEH0045,Mercedes,1/1/2026 0:29,45389.027,300.4394,48.7,3018.8,43.6,26.8,0,62.3,52.95,72.08,13.22
VEH0045,Mercedes,1/1/2026 0:29,45389.566,300.4478,49.5,3096.6,80.4,69.6,0,64.7,100.3,71.74,24.61
VEH0045,Mercedes,1/1/2026 0:30,45390.112,300.4561,50.1,3134.1,64.6,47.1,0,65.6,81.51,71.46,20.19
VEH0045,Mercedes,1/1/2026 0:30,45390.666,300.4644,50.9,3221.8,80.1,67,0,66.4,102.52,71.12,24.92
VEH0045,Mercedes,1/1/2026 0:31,45391.235,300.4728,51.8,3389.2,86.1,76.4,0,68.3,116.59,70.72,28.68
VEH0045,Mercedes,1/1/2026 0:31,45391.807,300.4811,52.5,3401.9,67.9,44.9,0,68.7,91.19,70.41,22.34
VEH0045,Mercedes,1/1/2026 0:32,45392.39,300.4894,53.1,3365.3,60.2,42.6,0,69.9,81.87,70.13,19.67
VEH0045,Mercedes,1/1/2026 0:32,45392.988,300.4978,53.9,3435.9,86.2,67.7,0,71.8,118.29,69.73,29.08
VEH0045,Mercedes,1/1/2026 0:33,45393.604,300.5061,54.8,3489.1,84.9,70.3,0,73.9,117.12,69.33,28.69
VEH0045,Mercedes,1/1/2026 0:33,45394.222,300.5144,55.3,3406.8,52.3,30.1,0,74.1,70.96,69.1,17.08
VEH0045,Mercedes,1/1/2026 0:34,45394.836,300.5228,55.8,3362.8,48.9,21.4,0,73.7,66.04,68.87,16.17
VEH0045,Mercedes,1/1/2026 0:34,45395.446,300.5311,56.2,3276,43.5,14.7,0,73.1,58.04,68.67,14.13
VEH0045,Mercedes,1/1/2026 0:35,45396.05,300.5394,56.7,3232.4,48.1,15.4,0,72.6,63.11,68.46,15.14
VEH0045,Mercedes,1/1/2026 0:35,45396.646,300.5478,57.2,3215,48.2,19.2,0,71.5,61.41,68.25,15.14
VEH0045,Mercedes,1/1/2026 0:36,45397.239,300.5561,57.7,3253.7,47.9,29.5,0,71.1,62.01,68.05,15.02
VEH0045,Mercedes,1/1/2026 0:36,45397.833,300.5644,58.2,3211.6,55.3,25.8,0,71.3,73,67.79,18.12
VEH0045,Mercedes,1/1/2026 0:37,45398.419,300.5728,58.7,3228,51.7,25.4,0,70.4,67.71,67.56,16.75
VEH0045,Mercedes,1/1/2026 0:37,45398.993,300.5811,59.2,3182.3,45.9,19.6,0,68.8,58.7,67.36,14.17
VEH0045,Mercedes,1/1/2026 0:38,45399.564,300.5894,59.7,3154.4,47.2,24.2,0,68.6,58.9,67.17,14.21
VEH0045,Mercedes,1/1/2026 0:38,45400.136,300.5978,60.1,3120.7,41.1,22.1,0,68.6,51.84,66.99,12.57
VEH0045,Mercedes,1/1/2026 0:39,45400.687,300.6061,60.3,3013.5,27.4,0.3,30.8,66.1,33.06,66.88,8.36
VEH0045,Mercedes,1/1/2026 0:39,45401.224,300.6144,60.5,2922.1,32.3,0,23.5,64.5,36.73,66.75,8.93
VEH0045,Mercedes,1/1/2026 0:40,45401.736,300.6228,60.7,2846.4,28.5,0,34.2,61.4,31.35,66.65,7.34
VEH0045,Mercedes,1/1/2026 0:40,45402.217,300.6311,60.9,2769.8,27.2,0.9,26.1,57.8,29.72,66.55,7.35
VEH0045,Mercedes,1/1/2026 0:41,45402.658,300.6394,61.1,2606.8,27.1,0,38.8,52.9,27.19,66.45,6.76
VEH0045,Mercedes,1/1/2026 0:41,45403.072,300.6478,61.3,2556,28.9,0.7,37.6,49.6,28.32,66.36,6.92
VEH0045,Mercedes,1/1/2026 0:42,45403.472,300.6561,61.5,2409.3,27.9,0.7,19.7,48,25.26,66.28,5.77
VEH0045,Mercedes,1/1/2026 0:42,45403.839,300.6644,61.6,2385.2,22.5,0,38.4,44.1,21.71,66.2,5.38
VEH0045,Mercedes,1/1/2026 0:43,45404.186,300.6728,61.8,2265.8,25.5,0,27.5,41.5,22.65,66.13,5.49
VEH0045,Mercedes,1/1/2026 0:43,45404.513,300.6811,61.9,2143.3,20.3,0,20.9,39.3,16.62,66.07,4.26
VEH0045,Mercedes,1/1/2026 0:44,45404.817,300.6894,62,2109.3,19.7,0.6,30.9,36.5,16.68,66.01,3.99
VEH0045,Mercedes,1/1/2026 0:44,45405.101,300.6978,62.2,2029.8,22,0.7,30.1,34.1,17.55,65.96,4
VEH0045,Mercedes,1/1/2026 0:45,45405.366,300.7061,62.3,1954.9,19.9,1.3,21.8,31.7,14.6,65.91,3.57
VEH0045,Mercedes,1/1/2026 0:45,45405.626,300.7144,62.4,1949.9,16.1,0,11.6,31.3,11.59,65.86,3.12
VEH0045,Mercedes,1/1/2026 0:46,45405.849,300.7228,62.5,1912.4,20.8,0,38.5,26.8,16.89,65.81,3.91
VEH0045,Mercedes,1/1/2026 0:46,45406.046,300.7311,62.6,1857.7,18.6,1.6,29.2,23.6,13.91,65.76,3.73
VEH0045,Mercedes,1/1/2026 0:47,45406.211,300.7394,62.7,1820.6,19.2,0,38.1,19.8,13.02,65.72,2.96
VEH0045,Mercedes,1/1/2026 0:47,45406.356,300.7478,62.8,1749.9,16.4,0,30.1,17.4,12.35,65.68,2.99
VEH0045,Mercedes,1/1/2026 0:48,45406.485,300.7561,62.9,1664.7,17,3.7,17.6,15.5,10.52,65.64,2.69
VEH0045,Mercedes,1/1/2026 0:48,45406.601,300.7644,63,1604.7,19.1,1.5,13.6,13.9,12.35,65.6,2.57
VEH0045,Mercedes,1/1/2026 0:49,45406.7,300.7728,63,1519.3,15.2,0,27.1,11.9,8.37,65.57,2.04
VEH0045,Mercedes,1/1/2026 0:49,45406.794,300.7811,63.1,1457.8,18.5,0.1,17.2,11.2,10.46,65.54,2.45
VEH0045,Mercedes,1/1/2026 0:50,45406.868,300.7894,63.2,1383.1,12.6,0,13.3,8.9,8.8,65.51,2.1
VEH0045,Mercedes,1/1/2026 0:50,45406.929,300.7978,63.3,1309.6,19,0,14.7,7.3,10.21,65.48,2.54
VEH0045,Mercedes,1/1/2026 0:51,45407.003,300.8061,63.5,1347,29.9,21.4,0,8.9,15.39,65.42,3.64
VEH0045,Mercedes,1/1/2026 0:51,45407.082,300.8144,63.8,1364.6,37.5,28.6,0,9.5,20.74,65.35,5.18
VEH0045,Mercedes,1/1/2026 0:52,45407.155,300.8228,64,1418.5,31.1,24.3,0,8.7,16.44,65.29,4.33
VEH0045,Mercedes,1/1/2026 0:52,45407.224,300.8311,64.2,1358.5,25.2,16.9,0,8.3,14.55,65.24,3.41
VEH0045,Mercedes,1/1/2026 0:53,45407.304,300.8394,64.4,1408.4,27.7,20.1,0,9.6,14.88,65.2,3.43
VEH0045,Mercedes,1/1/2026 0:53,45407.386,300.8478,64.5,1416.1,19.8,13.2,0,9.8,11.84,65.15,3.09
VEH0045,Mercedes,1/1/2026 0:54,45407.473,300.8561,64.6,1482.8,25.6,19.9,0,10.5,14.48,65.11,3.43
VEH0045,Mercedes,1/1/2026 0:54,45407.567,300.8644,64.8,1475.5,28.9,21,0,11.4,16.09,65.06,3.7
VEH0045,Mercedes,1/1/2026 0:55,45407.666,300.8728,65,1518.1,22.7,19,0,11.8,13.62,65.01,3.14
VEH0045,Mercedes,1/1/2026 0:55,45407.766,300.8811,65.1,1495.9,22.7,18,0,12,13.29,64.97,3.18
VEH0045,Mercedes,1/1/2026 0:56,45407.875,300.8894,65.4,1554.2,34.6,26.4,0,13.1,21.04,64.9,5.18
VEH0045,Mercedes,1/1/2026 0:56,45407.989,300.8978,65.6,1555.1,29.9,19.3,0,13.7,19.57,64.83,4.6
VEH0045,Mercedes,1/1/2026 0:57,45408.11,300.9061,65.8,1605.3,33.7,23,0,14.5,20.75,64.77,4.71
VEH0045,Mercedes,1/1/2026 0:57,45408.246,300.9144,66.1,1679.5,34.1,23.3,0,16.3,22.45,64.69,5.44
VEH0045,Mercedes,1/1/2026 0:58,45408.391,300.9228,66.4,1685.4,39.7,27.3,0,17.4,29.05,64.59,7.36
VEH0045,Mercedes,1/1/2026 0:58,45408.511,300.9311,66.5,1669,22.2,1.6,26.8,14.4,15.1,64.54,3.82
VEH0045,Mercedes,1/1/2026 0:59,45408.615,300.9394,66.6,1594.5,14.8,0,14.4,12.5,10.95,64.5,2.51
VEH0045,Mercedes,1/1/2026 0:59,45408.707,300.9478,66.6,1530.9,15.3,0,19.8,11,9.13,64.47,2.31
VEH0045,Mercedes,1/1/2026 1:00,45408.801,300.9561,66.7,1486.5,14.7,5.4,10.1,11.2,10.95,64.43,2.74
VEH0045,Mercedes,1/1/2026 1:00,45408.876,300.9644,66.7,1461.9,15.6,1.4,18.8,9.1,8.7,64.4,2.17
VEH0045,Mercedes,1/1/2026 1:01,45408.943,300.9728,66.8,1413.3,15.3,0,13.2,8,8.03,64.37,1.99
VEH0045,Mercedes,1/1/2026 1:01,45408.987,300.9811,66.8,1390.8,12.3,0,26.4,5.3,6.7,64.35,1.72
VEH0045,Mercedes,1/1/2026 1:02,45409.023,300.9894,66.8,1344.4,11.7,0.9,14.8,4.3,6.48,64.32,1.85
VEH0045,Mercedes,1/1/2026 1:02,45409.039,300.9978,66.9,1324,13.2,1.4,20.3,1.9,7.74,64.29,2.06
VEH0045,Mercedes,1/1/2026 1:03,45409.039,301.0061,66.9,850,12.7,2.9,33.8,0,4.03,64.29,0.66
VEH0045,Mercedes,1/1/2026 1:03,45409.039,301.0144,66.9,924.9,10.3,0,0,0,4.03,64.27,1.24
VEH0045,Mercedes,1/1/2026 1:04,45409.039,301.0228,67,850,11.8,0,11.2,0,3.14,64.26,0.89
VEH0045,Mercedes,1/1/2026 1:04,45409.041,301.0311,66.9,863,7.2,0,0,0.2,2.81,64.25,0.6
VEH0045,Mercedes,1/1/2026 1:05,45409.047,301.0394,67.1,984.5,25.3,25.5,0,0.7,9.93,64.21,2.78
VEH0045,Mercedes,1/1/2026 1:05,45409.065,301.0478,67.3,1026.5,32.6,27.3,0,2.2,13.31,64.16,3.27
VEH0045,Mercedes,1/1/2026 1:06,45409.091,301.0561,67.5,1070.8,24.2,20.9,0,3.1,11.07,64.13,2.69
VEH0045,Mercedes,1/1/2026 1:06,45409.123,301.0644,67.7,1132.6,27.9,24.8,0,3.8,13.51,64.08,3.52
VEH0045,Mercedes,1/1/2026 1:07,45409.165,301.0728,67.8,1146.8,23,20.8,0,5.1,11.59,64.03,3.12
VEH0045,Mercedes,1/1/2026 1:07,45409.215,301.0811,68,1276.7,32.2,27.9,0,6,16.29,63.98,4.08
VEH0045,Mercedes,1/1/2026 1:08,45409.269,301.0894,68.2,1317,31.8,25.6,0,6.4,16.78,63.92,4.12
VEH0045,Mercedes,1/1/2026 1:08,45409.332,301.0978,68.5,1391.6,36.6,29.9,0,7.6,20.8,63.85,5.25
VEH0045,Mercedes,1/1/2026 1:09,45409.366,301.1061,68.6,1364.3,16.1,2.2,39.9,4,8.72,63.82,2.23
VEH0045,Mercedes,1/1/2026 1:09,45409.376,301.1144,68.6,1301.8,14.6,0,22.9,1.2,6.48,63.79,1.95
VEH0045,Mercedes,1/1/2026 1:10,45409.376,301.1228,68.6,850,11.7,1.1,28.5,0,5.95,63.77,1.24
VEH0045,Mercedes,1/1/2026 1:10,45409.376,301.1311,68.6,850,6.5,0,0,0,2.68,63.76,0.94
VEH0045,Mercedes,1/1/2026 1:11,45409.382,301.1394,68.6,887.1,12.5,1.7,0,0.6,2.24,63.75,0.68
VEH0045,Mercedes,1/1/2026 1:11,45409.382,301.1478,68.6,850,7.3,0,20.6,0,2.55,63.74,0.82
VEH0045,Mercedes,1/1/2026 1:12,45409.382,301.1561,68.6,850,9.9,0,0,0,3.67,63.72,0.96
VEH0045,Mercedes,1/1/2026 1:12,45409.384,301.1644,68.6,932.1,11.9,0,0,0.3,2.52,63.71,0.8
VEH0045,Mercedes,1/1/2026 1:13,45409.384,301.1728,68.6,850,7.8,0,17.3,0,2,63.71,0.6
VEH0045,Mercedes,1/1/2026 1:13,45409.386,301.1811,68.6,900.5,5.8,0,0,0.3,2.1,63.7,0.67
VEH0045,Mercedes,1/1/2026 1:14,45409.398,301.1894,68.7,1021.3,25.3,15.2,0,1.3,9.26,63.67,1.84
VEH0045,Mercedes,1/1/2026 1:14,45409.415,301.1978,68.9,1058.4,24.1,19.7,0,2.1,9.66,63.63,2.56
VEH0045,Mercedes,1/1/2026 1:15,45409.448,301.2061,69.1,1115.4,33.6,20.9,0,4,13.09,63.59,3.1
VEH0045,Mercedes,1/1/2026 1:15,45409.488,301.2144,69.2,1135,23,14.2,0,4.7,12.78,63.54,3.46
VEH0045,Mercedes,1/1/2026 1:16,45409.534,301.2228,69.4,1169.4,27.9,22.3,0,5.6,11.47,63.5,2.84
VEH0045,Mercedes,1/1/2026 1:16,45409.594,301.2311,69.7,1275.1,33.2,22.1,0,7.1,18.48,63.44,4.67
VEH0045,Mercedes,1/1/2026 1:17,45409.656,301.2394,69.8,1269.3,20.2,15.7,0,7.5,10.5,63.41,2.43
VEH0045,Mercedes,1/1/2026 1:17,45409.725,301.2478,69.9,1289.5,24.6,14.9,0,8.3,14.25,63.36,3.07
VEH0045,Mercedes,1/1/2026 1:18,45409.799,301.2561,70.1,1384.4,34.5,29.3,0,8.9,18.59,63.3,4.83
VEH0045,Mercedes,1/1/2026 1:18,45409.887,301.2644,70.3,1461.4,28.4,21.8,0,10.5,15.4,63.24,3.86
VEH0045,Mercedes,1/1/2026 1:19,45409.986,301.2728,70.5,1451.3,29.9,21.9,0,11.9,18.36,63.18,4.53
VEH0045,Mercedes,1/1/2026 1:19,45410.084,301.2811,70.7,1482.3,25.5,16.5,0,11.7,17.35,63.12,4.33
VEH0045,Mercedes,1/1/2026 1:20,45410.176,301.2894,70.8,1468.3,25.2,13.1,0,11.1,15.46,63.07,3.58
VEH0045,Mercedes,1/1/2026 1:20,45410.24,301.2978,70.9,1432,14.9,5.2,28.8,7.7,9.15,63.04,1.96
VEH0045,Mercedes,1/1/2026 1:21,45410.279,301.3061,70.9,1346.8,10.9,0,33,4.7,6.42,63.02,1.72
VEH0045,Mercedes,1/1/2026 1:21,45410.284,301.3144,70.9,1305.2,14.4,0.7,37.1,0.6,10.08,62.98,2.65
VEH0045,Mercedes,1/1/2026 1:22,45410.284,301.3228,71,850,15.8,0,25.7,0,5.25,62.96,1.41
VEH0045,Mercedes,1/1/2026 1:22,45410.284,301.3311,71,837.6,8.6,0.3,0,0,2.76,62.95,0.63
VEH0045,Mercedes,1/1/2026 1:23,45410.285,301.3394,71,872,10.2,0,0,0.2,4.17,62.94,1.04
VEH0045,Mercedes,1/1/2026 1:23,45410.285,301.3478,70.9,850,7.7,0.2,24,0,2,62.93,0.6
VEH0045,Mercedes,1/1/2026 1:24,45410.285,301.3561,70.9,850,8.9,2.7,0,0,2,62.92,0.93
VEH0045,Mercedes,1/1/2026 1:24,45410.285,301.3644,70.9,858.6,7,0,0,0,4.19,62.91,0.72
VEH0045,Mercedes,1/1/2026 1:25,45410.295,301.3728,71.1,918.5,29.4,19.6,0,1.1,10.4,62.87,2.59
VEH0045,Mercedes,1/1/2026 1:25,45410.313,301.3811,71.3,1016.1,33.4,27.3,0,2.2,13.92,62.82,3.47
VEH0045,Mercedes,1/1/2026 1:26,45410.342,301.3894,71.5,1106.4,23.3,19.8,0,3.5,10,62.79,2.53
VEH0045,Mercedes,1/1/2026 1:26,45410.384,301.3978,71.7,1120.2,33.1,24.6,0,5,14.56,62.74,3.31
VEH0045,Mercedes,1/1/2026 1:27,45410.436,301.4061,71.9,1182.6,28.6,26.1,0,6.3,13.73,62.7,3.19
VEH0045,Mercedes,1/1/2026 1:27,45410.493,301.4144,72,1276.6,22.8,19,0,6.8,12.95,62.65,3.26
VEH0045,Mercedes,1/1/2026 1:28,45410.559,301.4228,72.2,1338,31.1,21.1,0,7.9,14.85,62.6,3.6
VEH0045,Mercedes,1/1/2026 1:28,45410.632,301.4311,72.4,1359.9,30.2,20.2,0,8.8,16.49,62.55,4.15
VEH0045,Mercedes,1/1/2026 1:29,45410.717,301.4394,72.5,1402.5,25.3,21.5,0,10.2,15.71,62.49,3.85
VEH0045,Mercedes,1/1/2026 1:29,45410.814,301.4478,72.7,1436.1,25.7,19.2,0,11.7,15.49,62.44,4.04
VEH0045,Mercedes,1/1/2026 1:30,45410.922,301.4561,72.8,1445,25.5,22.8,0,13,13.81,62.39,3.62
VEH0045,Mercedes,1/1/2026 1:30,45411.032,301.4644,73.1,1482.6,32,27.1,0,13.2,17.25,62.33,4.28
VEH0045,Mercedes,1/1/2026 1:31,45411.14,301.4728,73.2,1524.6,21.1,15.2,0,12.9,11.72,62.29,2.76
VEH0045,Mercedes,1/1/2026 1:31,45411.257,301.4811,73.3,1590.7,28.4,25.8,0,14.1,17.75,62.23,4.16
VEH0045,Mercedes,1/1/2026 1:32,45411.359,301.4894,73.4,1583.3,14.6,0,27.1,12.2,9.26,62.2,2.28
VEH0045,Mercedes,1/1/2026 1:32,45411.451,301.4978,73.5,1481.9,18.4,0,12.6,11.1,13.04,62.15,3.25
VEH0045,Mercedes,1/1/2026 1:33,45411.514,301.5061,73.6,1473,19.8,0,37.2,7.6,12.29,62.11,3.12
VEH0045,Mercedes,1/1/2026 1:33,45411.557,301.5144,73.6,1423.7,13,1.9,30.2,5.2,7.83,62.08,1.91
VEH0045,Mercedes,1/1/2026 1:34,45411.574,301.5228,73.6,1347.5,9.9,1.5,31.3,1.9,5.49,62.07,1.23
VEH0045,Mercedes,1/1/2026 1:34,45411.599,301.5311,73.8,1369.6,32.3,26.3,0,3.1,17.06,62.01,4.25
VEH0045,Mercedes,1/1/2026 1:35,45411.637,301.5394,73.9,1324.6,25.2,18.4,0,4.6,12.33,61.96,3.08
VEH0045,Mercedes,1/1/2026 1:35,45411.687,301.5478,74.2,1321.4,33.6,29.4,0,6,17.74,61.9,4.31
VEH0045,Mercedes,1/1/2026 1:36,45411.744,301.5561,74.4,1404.6,34.2,30,0,6.9,18.71,61.84,4.5
VEH0045,Mercedes,1/1/2026 1:36,45411.81,301.5644,74.5,1410.9,25.6,18.6,0,7.8,15.06,61.79,3.46
VEH0045,Mercedes,1/1/2026 1:37,45411.883,301.5728,74.8,1423.7,34.4,26.7,0,8.7,19.13,61.73,4.69
VEH0045,Mercedes,1/1/2026 1:37,45411.96,301.5811,74.9,1413.8,24.7,15.7,0,9.2,12.96,61.69,3.1
VEH0045,Mercedes,1/1/2026 1:38,45412.04,301.5894,75.2,1544.8,35.8,29.8,0,9.6,21.72,61.61,5.08
VEH0045,Mercedes,1/1/2026 1:38,45412.129,301.5978,75.3,1549.7,27.3,20.8,0,10.8,17.74,61.55,4.58
VEH0045,Mercedes,1/1/2026 1:39,45412.223,301.6061,75.5,1559.9,32.8,22.1,0,11.2,20.39,61.48,4.92
VEH0045,Mercedes,1/1/2026 1:39,45412.326,301.6144,75.7,1534.1,30.5,20.3,0,12.4,19.15,61.41,5.16
VEH0045,Mercedes,1/1/2026 1:40,45412.436,301.6228,76,1641.5,37.4,24.3,0,13.2,24.68,61.33,5.87
VEH0045,Mercedes,1/1/2026 1:40,45412.555,301.6311,76.2,1639,33.6,24.9,0,14.3,20.93,61.26,5.15
VEH0045,Mercedes,1/1/2026 1:41,45412.693,301.6394,76.5,1743.6,37,26.2,0,16.5,27.46,61.17,6.64
VEH0045,Mercedes,1/1/2026 1:41,45412.841,301.6478,76.8,1789.6,48.3,43.7,0,17.8,34.63,61.05,8.26
VEH0045,Mercedes,1/1/2026 1:42,45413.014,301.6561,77.4,1973.6,66,60.9,0,20.7,53.06,60.87,12.75
VEH0045,Mercedes,1/1/2026 1:42,45413.201,301.6644,77.8,1996.3,52.9,46.9,0,22.5,41.1,60.73,10.21
VEH0045,Mercedes,1/1/2026 1:43,45413.406,301.6728,78.2,2058,50.4,40.9,0,24.6,40.59,60.59,9.97
VEH0045,Mercedes,1/1/2026 1:43,45413.623,301.6811,78.6,2084.3,52.5,52.4,0,26,43.56,60.45,10.68
VEH0045,Mercedes,1/1/2026 1:44,45413.853,301.6894,79,2170.8,53.7,43.1,0,27.5,48,60.28,12.09
VEH0045,Mercedes,1/1/2026 1:44,45414.104,301.6978,79.6,2301.9,73.4,68.5,0,30.2,68.61,60.04,17.08
VEH0045,Mercedes,1/1/2026 1:45,45414.379,301.7061,80.2,2402.2,72.6,70.9,0,33,72.08,59.8,17.44
VEH0045,Mercedes,1/1/2026 1:45,45414.674,301.7144,80.8,2467.6,67.5,59.5,0,35.5,67.21,59.57,16.63
VEH0045,Mercedes,1/1/2026 1:46,45414.986,301.7228,81.3,2511.1,64.3,55,0,37.3,64.45,59.35,15.62
VEH0045,Mercedes,1/1/2026 1:46,45415.31,301.7311,81.7,2478.4,49.8,40.2,0,39,48.8,59.18,11.9
VEH0045,Mercedes,1/1/2026 1:47,45415.649,301.7394,82.2,2527.6,63.3,59.7,0,40.6,63.9,58.96,15.86
VEH0045,Mercedes,1/1/2026 1:47,45416.008,301.7478,82.7,2586.5,67.1,56.5,0,43.1,68.62,58.73,16.89
VEH0045,Mercedes,1/1/2026 1:48,45416.385,301.7561,83.4,2732.3,73.7,62.6,0,45.3,79.85,58.46,19.34
VEH0045,Mercedes,1/1/2026 1:48,45416.775,301.7644,83.8,2782.7,61.3,49.3,0,46.8,68.99,58.23,16.81
VEH0045,Mercedes,1/1/2026 1:49,45417.187,301.7728,84.4,2836.3,68,58.7,0,49.4,77.11,57.96,19.09
VEH0045,Mercedes,1/1/2026 1:49,45417.611,301.7811,84.8,2868.9,57.2,46.3,0,50.9,64.07,57.75,15.67
VEH0045,Mercedes,1/1/2026 1:50,45418.045,301.7894,85.3,2865.4,61,43.5,0,52.1,68.86,57.51,17.01
VEH0045,Mercedes,1/1/2026 1:50,45418.501,301.7978,85.9,2962.1,74.1,65.2,0,54.7,86.38,57.21,21.31
VEH0045,Mercedes,1/1/2026 1:51,45418.971,301.8061,86.5,3025.2,65.6,58.1,0,56.4,79.03,56.95,19.25
VEH0045,Mercedes,1/1/2026 1:51,45419.459,301.8144,87,3132.6,71.4,53.5,0,58.5,89.49,56.64,21.81
VEH0045,Mercedes,1/1/2026 1:52,45419.967,301.8228,87.8,3237.7,85.7,74.7,0,61,112.47,56.26,27.56
VEH0045,Mercedes,1/1/2026 1:52,45420.495,301.8311,88.4,3309.4,80.4,69.3,0,63.4,106.77,55.89,26.35
VEH0045,Mercedes,1/1/2026 1:53,45421.038,301.8394,89,3263.9,70.7,47.4,0,65.2,92.98,55.58,22.51
VEH0045,Mercedes,1/1/2026 1:53,45421.59,301.8478,89.5,3275.4,63.4,45,0,66.2,83.51,55.3,20.24
VEH0045,Mercedes,1/1/2026 1:54,45422.157,301.8561,90.2,3371.8,81.5,58,0,68,109.86,54.93,26.68
VEH0045,Mercedes,1/1/2026 1:54,45422.738,301.8644,90.8,3399.5,78.5,61,0,69.8,105.52,54.57,26.03
VEH0045,Mercedes,1/1/2026 1:55,45423.323,301.8728,91.2,3290.2,53.8,27.3,0,70.2,71.24,54.33,17.21
VEH0045,Mercedes,1/1/2026 1:55,45423.906,301.8811,91.5,3283.9,42.1,18.1,0,69.9,54.37,54.15,13.15
VEH0045,Mercedes,1/1/2026 1:56,45424.491,301.8894,91.8,3173.2,48.6,21.9,0,70.2,62.44,53.94,15.14
VEH0045,Mercedes,1/1/2026 1:56,45425.069,301.8978,92.1,3098.5,39.6,17.1,0,69.4,48.19,53.78,11.48
VEH0045,Mercedes,1/1/2026 1:57,45425.643,301.9061,92.4,3126.6,50,28.8,0,68.8,62.19,53.57,14.92
VEH0045,Mercedes,1/1/2026 1:57,45426.218,301.9144,92.7,3114.2,44.8,20.6,0,69,55.83,53.38,13.67
VEH0045,Mercedes,1/1/2026 1:58,45426.795,301.9228,93,3108.5,43.1,18.8,0,69.3,51.69,53.21,12.34
VEH0045,Mercedes,1/1/2026 1:58,45427.373,301.9311,93.4,3091.8,51.6,33.3,0,69.4,62.98,52.99,15.75
VEH0045,Mercedes,1/1/2026 1:59,45427.946,301.9394,93.7,3093,49.8,24.9,0,68.8,62.78,52.78,15.39
VEH0045,Mercedes,1/1/2026 1:59,45428.512,301.9478,94,3124.5,44.3,14.9,0,67.9,56.6,52.58,13.99
VEH0045,Mercedes,1/1/2026 2:00,45429.077,301.9561,94.3,3081.3,43.1,23.3,0,67.8,52.59,52.4,12.87
VEH0045,Mercedes,1/1/2026 2:00,45429.644,301.9644,94.7,3092.6,50,30,0,68,61.96,52.19,15.26
VEH0045,Mercedes,1/1/2026 2:01,45430.21,301.9728,95,3051.7,48.2,21.2,0,68,59.49,51.99,14.26
VEH0045,Mercedes,1/1/2026 2:01,45430.769,301.9811,94.8,2956.3,39.3,15.7,0,67,47.44,51.83,11.54
VEH0045,Mercedes,1/1/2026 2:02,45431.321,301.9894,95.2,2997,50.9,26.2,0,66.3,59.39,51.62,14.96
VEH0045,Mercedes,1/1/2026 2:02,45431.866,301.9978,95,2998.9,44.6,18.9,0,65.3,51.62,51.45,12.7
VEH0045,Mercedes,1/1/2026 2:03,45432.411,302.0061,94.8,2995.8,43.2,22.4,0,65.4,52.46,51.27,12.9
VEH0045,Mercedes,1/1/2026 2:03,45432.943,302.0144,95.1,2931.7,45.5,16,0,63.9,54.33,51.08,13.39
VEH0045,Mercedes,1/1/2026 2:04,45433.473,302.0228,95.2,2970.8,46.4,24.3,0,63.5,55.6,50.9,13.36
VEH0045,Mercedes,1/1/2026 2:04,45434,302.0311,95.1,2920.7,43.9,18.1,0,63.3,52.86,50.71,13.26
VEH0046,BMW,1/1/2026 0:00,33616.214,893.1194,20.2,870.1,21.1,22,0,1.1,8.57,70.86,2.06
VEH0046,BMW,1/1/2026 0:00,33616.232,893.1277,20.4,922.1,15.3,14.4,0,2.2,3.6,70.86,0.6
VEH0046,BMW,1/1/2026 0:01,33616.261,893.136,20.7,1078.2,29.5,24.7,0,3.5,13.69,70.81,3.53
VEH0046,BMW,1/1/2026 0:01,33616.297,893.1444,20.9,1094,25.5,21.1,0,4.3,11.25,70.77,2.52
VEH0046,BMW,1/1/2026 0:02,33616.338,893.1527,21.2,1142.8,28.8,26.2,0,4.9,13.79,70.73,3.37
VEH0046,BMW,1/1/2026 0:02,33616.391,893.161,21.5,1193.3,26.7,16.1,0,6.4,10.86,70.69,2.22
VEH0046,BMW,1/1/2026 0:03,33616.455,893.1694,21.8,1285.9,32.5,31.7,0,7.7,16.71,70.64,4.12
VEH0046,BMW,1/1/2026 0:03,33616.527,893.1777,22,1297.9,21.9,15.1,0,8.6,10.06,70.61,2.27
VEH0046,BMW,1/1/2026 0:04,33616.615,893.186,22.3,1398.9,24.5,17.2,0,10.6,13.27,70.56,3.14
VEH0046,BMW,1/1/2026 0:04,33616.713,893.1944,22.6,1463.1,33.3,26.2,0,11.8,18.99,70.5,4.67
VEH0046,BMW,1/1/2026 0:05,33616.826,893.2027,22.9,1502.2,33.5,19.2,0,13.6,20.65,70.42,5.24
VEH0046,BMW,1/1/2026 0:05,33616.945,893.211,23.2,1581.5,28.4,17.9,0,14.2,19.44,70.36,4.65
VEH0046,BMW,1/1/2026 0:06,33617.081,893.2194,23.8,1703,56.8,54.1,0,16.4,40.46,70.23,9.64
